filename,locX,locY,globalX,globalY
stage_0147,169,900,6522,11114
stage_0147,170,85,6523,10299
stage_0147,171,835,6524,11049
stage_0147,174,404,6527,10618
stage_0147,175,391,6528,10605
stage_0147,175,880,6528,11094
stage_0147,176,233,6529,10447
stage_0147,176,321,6529,10535
stage_0147,178,4,6531,10218
stage_0147,178,458,6531,10672
stage_0147,178,896,6531,11110
stage_0147,182,893,6535,11107
stage_0147,183,232,6536,10446
stage_0147,183,328,6536,10542
stage_0147,184,869,6537,11083
stage_0147,185,314,6538,10528
stage_0147,185,323,6538,10537
stage_0147,185,882,6538,11096
stage_0147,186,493,6539,10707
stage_0147,187,84,6540,10298
stage_0147,187,883,6540,11097
stage_0147,187,898,6540,11112
stage_0147,188,256,6541,10470
stage_0147,188,360,6541,10574
stage_0147,188,909,6541,11123
stage_0147,189,913,6542,11127
stage_0147,190,208,6543,10422
stage_0147,190,240,6543,10454
stage_0147,190,308,6543,10522
stage_0147,190,365,6543,10579
stage_0147,191,304,6544,10518
stage_0147,191,869,6544,11083
stage_0147,191,893,6544,11107
stage_0147,193,37,6546,10251
stage_0147,193,326,6546,10540
stage_0147,194,317,6547,10531
stage_0147,194,374,6547,10588
stage_0147,194,379,6547,10593
stage_0147,194,477,6547,10691
stage_0147,194,878,6547,11092
stage_0147,194,888,6547,11102
stage_0147,195,18,6548,10232
stage_0147,195,75,6548,10289
stage_0147,195,256,6548,10470
stage_0147,195,493,6548,10707
stage_0147,196,289,6549,10503
stage_0147,196,897,6549,11111
stage_0147,196,906,6549,11120
stage_0147,197,180,6550,10394
stage_0147,197,334,6550,10548
stage_0147,198,89,6551,10303
stage_0147,198,292,6551,10506
stage_0147,198,484,6551,10698
stage_0147,198,915,6551,11129
stage_0147,199,853,6552,11067
stage_0147,200,868,6553,11082
stage_0147,200,871,6553,11085
stage_0147,202,37,6555,10251
stage_0147,202,469,6555,10683
stage_0147,202,478,6555,10692
stage_0147,203,274,6556,10488
stage_0147,203,449,6556,10663
stage_0147,203,880,6556,11094
stage_0147,203,916,6556,11130
stage_0147,204,12,6557,10226
stage_0147,204,206,6557,10420
stage_0147,204,465,6557,10679
stage_0147,204,864,6557,11078
stage_0147,204,907,6557,11121
stage_0147,205,349,6558,10563
stage_0147,205,432,6558,10646
stage_0147,205,867,6558,11081
stage_0147,205,898,6558,11112
stage_0147,206,373,6559,10587
stage_0147,207,310,6560,10524
stage_0147,207,458,6560,10672
stage_0147,207,884,6560,11098
stage_0147,208,482,6561,10696
stage_0147,209,319,6562,10533
stage_0147,209,884,6562,11098
stage_0147,210,207,6563,10421
stage_0147,210,897,6563,11111
stage_0147,211,246,6564,10460
stage_0147,211,336,6564,10550
stage_0147,211,459,6564,10673
stage_0147,212,271,6565,10485
stage_0147,212,323,6565,10537
stage_0147,212,340,6565,10554
stage_0147,212,484,6565,10698
stage_0147,213,273,6566,10487
stage_0147,214,245,6567,10459
stage_0147,214,264,6567,10478
stage_0147,214,370,6567,10584
stage_0147,214,438,6567,10652
stage_0147,216,290,6569,10504
stage_0147,216,474,6569,10688
stage_0147,216,824,6569,11038
stage_0147,218,56,6571,10270
stage_0147,218,365,6571,10579
stage_0147,219,25,6572,10239
stage_0147,219,422,6572,10636
stage_0147,220,445,6573,10659
stage_0147,220,893,6573,11107
stage_0147,221,460,6574,10674
stage_0147,221,829,6574,11043
stage_0147,222,261,6575,10475
stage_0147,222,315,6575,10529
stage_0147,223,328,6576,10542
stage_0147,223,463,6576,10677
stage_0147,224,726,6577,10940
stage_0147,224,883,6577,11097
stage_0147,224,902,6577,11116
stage_0147,227,57,6580,10271
stage_0147,228,452,6581,10666
stage_0147,229,896,6582,11110
stage_0147,231,256,6584,10470
stage_0147,232,458,6585,10672
stage_0147,232,467,6585,10681
stage_0147,234,54,6587,10268
stage_0147,234,471,6587,10685
stage_0147,235,884,6588,11098
stage_0147,236,584,6589,10798
stage_0147,237,21,6590,10235
stage_0147,237,894,6590,11108
stage_0147,238,247,6591,10461
stage_0147,238,758,6591,10972
stage_0147,238,903,6591,11117
stage_0147,239,6,6592,10220
stage_0147,243,243,6596,10457
stage_0147,243,479,6596,10693
stage_0147,243,878,6596,11092
stage_0147,245,196,6598,10410
stage_0147,245,883,6598,11097
stage_0147,246,10,6599,10224
stage_0147,246,435,6599,10649
stage_0147,246,482,6599,10696
stage_0147,247,864,6600,11078
stage_0147,248,873,6601,11087
stage_0147,252,323,6605,10537
stage_0147,252,439,6605,10653
stage_0147,254,34,6607,10248
stage_0147,255,212,6608,10426
stage_0147,255,329,6608,10543
stage_0147,256,876,6609,11090
stage_0147,257,156,6610,10370
stage_0147,257,866,6610,11080
stage_0147,258,352,6611,10566
stage_0147,259,298,6612,10512
stage_0147,259,392,6612,10606
stage_0147,259,875,6612,11089
stage_0147,259,885,6612,11099
stage_0147,260,549,6613,10763
stage_0147,262,335,6615,10549
stage_0147,263,416,6616,10630
stage_0147,263,443,6616,10657
stage_0147,264,331,6617,10545
stage_0147,265,45,6618,10259
stage_0147,265,419,6618,10633
stage_0147,265,887,6618,11101
stage_0147,266,107,6619,10321
stage_0147,266,409,6619,10623
stage_0147,267,27,6620,10241
stage_0147,267,115,6620,10329
stage_0147,267,153,6620,10367
stage_0147,267,283,6620,10497
stage_0147,267,395,6620,10609
stage_0147,267,462,6620,10676
stage_0147,267,518,6620,10732
stage_0147,268,453,6621,10667
stage_0147,269,828,6622,11042
stage_0147,270,298,6623,10512
stage_0147,270,404,6623,10618
stage_0147,270,463,6623,10677
stage_0147,271,19,6624,10233
stage_0147,271,515,6624,10729
stage_0147,271,911,6624,11125
stage_0147,272,335,6625,10549
stage_0147,272,433,6625,10647
stage_0147,272,447,6625,10661
stage_0147,272,897,6625,11111
stage_0147,273,406,6626,10620
stage_0147,273,885,6626,11099
stage_0147,273,917,6626,11131
stage_0147,274,425,6627,10639
stage_0147,274,567,6627,10781
stage_0147,274,828,6627,11042
stage_0147,275,285,6628,10499
stage_0147,275,324,6628,10538
stage_0147,275,591,6628,10805
stage_0147,277,915,6630,11129
stage_0147,278,149,6631,10363
stage_0147,278,259,6631,10473
stage_0147,279,245,6632,10459
stage_0147,279,424,6632,10638
stage_0147,280,130,6633,10344
stage_0147,281,14,6634,10228
stage_0147,281,400,6634,10614
stage_0147,281,478,6634,10692
stage_0147,284,128,6637,10342
stage_0147,284,917,6637,11131
stage_0147,285,241,6638,10455
stage_0147,285,522,6638,10736
stage_0147,285,889,6638,11103
stage_0147,286,15,6639,10229
stage_0147,286,372,6639,10586
stage_0147,287,849,6640,11063
stage_0147,289,105,6642,10319
stage_0147,289,471,6642,10685
stage_0147,290,241,6643,10455
stage_0147,290,251,6643,10465
stage_0147,291,112,6644,10326
stage_0147,292,26,6645,10240
stage_0147,292,127,6645,10341
stage_0147,292,163,6645,10377
stage_0147,293,28,6646,10242
stage_0147,294,375,6647,10589
stage_0147,295,545,6648,10759
stage_0147,295,550,6648,10764
stage_0147,296,17,6649,10231
stage_0147,296,800,6649,11014
stage_0147,297,73,6650,10287
stage_0147,298,12,6651,10226
stage_0147,299,86,6652,10300
stage_0147,299,93,6652,10307
stage_0147,300,18,6653,10232
stage_0147,300,797,6653,11011
stage_0147,301,578,6654,10792
stage_0147,302,169,6655,10383
stage_0147,302,242,6655,10456
stage_0147,302,381,6655,10595
stage_0147,302,551,6655,10765
stage_0147,303,916,6656,11130
stage_0147,304,287,6657,10501
stage_0147,304,532,6657,10746
stage_0147,304,890,6657,11104
stage_0147,305,167,6658,10381
stage_0147,305,233,6658,10447
stage_0147,305,520,6658,10734
stage_0147,305,794,6658,11008
stage_0147,306,536,6659,10750
stage_0147,306,568,6659,10782
stage_0147,306,653,6659,10867
stage_0147,306,904,6659,11118
stage_0147,307,90,6660,10304
stage_0147,307,178,6660,10392
stage_0147,307,596,6660,10810
stage_0147,308,99,6661,10313
stage_0147,308,439,6661,10653
stage_0147,308,523,6661,10737
stage_0147,309,506,6662,10720
stage_0147,309,600,6662,10814
stage_0147,310,83,6663,10297
stage_0147,310,835,6663,11049
stage_0147,311,33,6664,10247
stage_0147,311,549,6664,10763
stage_0147,312,459,6665,10673
stage_0147,314,107,6667,10321
stage_0147,314,504,6667,10718
stage_0147,315,29,6668,10243
stage_0147,315,625,6668,10839
stage_0147,316,92,6669,10306
stage_0147,316,420,6669,10634
stage_0147,316,537,6669,10751
stage_0147,316,636,6669,10850
stage_0147,317,250,6670,10464
stage_0147,317,528,6670,10742
stage_0147,317,607,6670,10821
stage_0147,317,616,6670,10830
stage_0147,318,183,6671,10397
stage_0147,318,540,6671,10754
stage_0147,319,456,6672,10670
stage_0147,320,96,6673,10310
stage_0147,320,153,6673,10367
stage_0147,320,605,6673,10819
stage_0147,320,613,6673,10827
stage_0147,320,631,6673,10845
stage_0147,321,226,6674,10440
stage_0147,321,447,6674,10661
stage_0147,322,47,6675,10261
stage_0147,322,363,6675,10577
stage_0147,323,110,6676,10324
stage_0147,323,278,6676,10492
stage_0147,323,600,6676,10814
stage_0147,324,13,6677,10227
stage_0147,325,725,6678,10939
stage_0147,326,46,6679,10260
stage_0147,326,527,6679,10741
stage_0147,326,583,6679,10797
stage_0147,326,745,6679,10959
stage_0147,326,865,6679,11079
stage_0147,328,455,6681,10669
stage_0147,328,543,6681,10757
stage_0147,328,584,6681,10798
stage_0147,328,700,6681,10914
stage_0147,328,741,6681,10955
stage_0147,329,279,6682,10493
stage_0147,329,551,6682,10765
stage_0147,329,756,6682,10970
stage_0147,330,456,6683,10670
stage_0147,330,534,6683,10748
stage_0147,331,37,6684,10251
stage_0147,331,476,6684,10690
stage_0147,331,596,6684,10810
stage_0147,332,626,6685,10840
stage_0147,333,474,6686,10688
stage_0147,333,575,6686,10789
stage_0147,334,592,6687,10806
stage_0147,335,259,6688,10473
stage_0147,335,739,6688,10953
stage_0147,335,876,6688,11090
stage_0147,336,50,6689,10264
stage_0147,336,542,6689,10756
stage_0147,336,612,6689,10826
stage_0147,337,583,6690,10797
stage_0147,337,614,6690,10828
stage_0147,337,650,6690,10864
stage_0147,337,734,6690,10948
stage_0147,337,836,6690,11050
stage_0147,339,436,6692,10650
stage_0147,340,49,6693,10263
stage_0147,342,446,6695,10660
stage_0147,342,575,6695,10789
stage_0147,342,592,6695,10806
stage_0147,343,29,6696,10243
stage_0147,343,128,6696,10342
stage_0147,343,455,6696,10669
stage_0147,343,725,6696,10939
stage_0147,344,274,6697,10488
stage_0147,345,457,6698,10671
stage_0147,346,10,6699,10224
stage_0147,346,440,6699,10654
stage_0147,347,570,6700,10784
stage_0147,348,579,6701,10793
stage_0147,349,47,6702,10261
stage_0147,349,581,6702,10795
stage_0147,350,139,6703,10353
stage_0147,350,287,6703,10501
stage_0147,350,597,6703,10811
stage_0147,350,757,6703,10971
stage_0147,351,591,6704,10805
stage_0147,352,127,6705,10341
stage_0147,353,19,6706,10233
stage_0147,354,589,6707,10803
stage_0147,355,136,6708,10350
stage_0147,356,92,6709,10306
stage_0147,356,114,6709,10328
stage_0147,357,600,6710,10814
stage_0147,357,620,6710,10834
stage_0147,358,294,6711,10508
stage_0147,358,709,6711,10923
stage_0147,359,339,6712,10553
stage_0147,359,499,6712,10713
stage_0147,360,76,6713,10290
stage_0147,360,127,6713,10341
stage_0147,360,184,6713,10398
stage_0147,360,599,6713,10813
stage_0147,360,663,6713,10877
stage_0147,362,14,6715,10228
stage_0147,362,162,6715,10376
stage_0147,362,340,6715,10554
stage_0147,362,510,6715,10724
stage_0147,363,615,6716,10829
stage_0147,364,133,6717,10347
stage_0147,364,351,6717,10565
stage_0147,365,114,6718,10328
stage_0147,365,359,6718,10573
stage_0147,365,699,6718,10913
stage_0147,366,584,6719,10798
stage_0147,367,593,6720,10807
stage_0147,368,82,6721,10296
stage_0147,368,619,6721,10833
stage_0147,369,59,6722,10273
stage_0147,369,380,6722,10594
stage_0147,369,606,6722,10820
stage_0147,370,511,6723,10725
stage_0147,370,853,6723,11067
stage_0147,371,97,6724,10311
stage_0147,371,516,6724,10730
stage_0147,371,796,6724,11010
stage_0147,372,99,6725,10313
stage_0147,372,381,6725,10595
stage_0147,372,602,6725,10816
stage_0147,372,918,6725,11132
stage_0147,374,153,6727,10367
stage_0147,374,308,6727,10522
stage_0147,374,363,6727,10577
stage_0147,374,514,6727,10728
stage_0147,374,635,6727,10849
stage_0147,375,247,6728,10461
stage_0147,375,588,6728,10802
stage_0147,376,143,6729,10357
stage_0147,376,369,6729,10583
stage_0147,376,525,6729,10739
stage_0147,376,534,6729,10748
stage_0147,376,538,6729,10752
stage_0147,377,29,6730,10243
stage_0147,377,590,6730,10804
stage_0147,378,134,6731,10348
stage_0147,378,579,6731,10793
stage_0147,378,607,6731,10821
stage_0147,379,244,6732,10458
stage_0147,379,328,6732,10542
stage_0147,380,444,6733,10658
stage_0147,380,571,6733,10785
stage_0147,380,614,6733,10828
stage_0147,380,769,6733,10983
stage_0147,381,362,6734,10576
stage_0147,381,378,6734,10592
stage_0147,381,600,6734,10814
stage_0147,381,617,6734,10831
stage_0147,384,447,6737,10661
stage_0147,384,514,6737,10728
stage_0147,384,523,6737,10737
stage_0147,384,670,6737,10884
stage_0147,385,145,6738,10359
stage_0147,385,157,6738,10371
stage_0147,385,585,6738,10799
stage_0147,386,40,6739,10254
stage_0147,386,594,6739,10808
stage_0147,387,142,6740,10356
stage_0147,387,415,6740,10629
stage_0147,388,485,6741,10699
stage_0147,389,44,6742,10258
stage_0147,389,71,6742,10285
stage_0147,389,330,6742,10544
stage_0147,390,369,6743,10583
stage_0147,390,376,6743,10590
stage_0147,390,603,6743,10817
stage_0147,391,612,6744,10826
stage_0147,392,801,6745,11015
stage_0147,393,328,6746,10542
stage_0147,393,371,6746,10585
stage_0147,393,455,6746,10669
stage_0147,393,576,6746,10790
stage_0147,394,483,6747,10697
stage_0147,394,585,6747,10799
stage_0147,394,601,6747,10815
stage_0147,394,737,6747,10951
stage_0147,395,314,6748,10528
stage_0147,395,648,6748,10862
stage_0147,396,412,6749,10626
stage_0147,396,458,6749,10672
stage_0147,397,357,6750,10571
stage_0147,398,17,6751,10231
stage_0147,398,325,6751,10539
stage_0147,399,363,6752,10577
stage_0147,399,647,6752,10861
stage_0147,400,61,6753,10275
stage_0147,400,252,6753,10466
stage_0147,400,468,6753,10682
stage_0147,400,628,6753,10842
stage_0147,400,694,6753,10908
stage_0147,401,630,6754,10844
stage_0147,401,639,6754,10853
stage_0147,404,316,6757,10530
stage_0147,405,365,6758,10579
stage_0147,405,487,6758,10701
stage_0147,405,587,6758,10801
stage_0147,406,310,6759,10524
stage_0147,406,399,6759,10613
stage_0147,407,323,6760,10537
stage_0147,407,572,6760,10786
stage_0147,409,115,6762,10329
stage_0147,410,259,6763,10473
stage_0147,410,319,6763,10533
stage_0147,411,355,6764,10569
stage_0147,411,388,6764,10602
stage_0147,412,459,6765,10673
stage_0147,412,532,6765,10746
stage_0147,413,131,6766,10345
stage_0147,413,148,6766,10362
stage_0147,413,434,6766,10648
stage_0147,414,448,6767,10662
stage_0147,414,639,6767,10853
stage_0147,415,343,6768,10557
stage_0147,415,423,6768,10637
stage_0147,416,146,6769,10360
stage_0147,416,539,6769,10753
stage_0147,416,753,6769,10967
stage_0147,417,419,6770,10633
stage_0147,417,642,6770,10856
stage_0147,418,394,6771,10608
stage_0147,418,439,6771,10653
stage_0147,419,461,6772,10675
stage_0147,419,543,6772,10757
stage_0147,420,561,6773,10775
stage_0147,421,361,6774,10575
stage_0147,421,479,6774,10693
stage_0147,422,379,6775,10593
stage_0147,423,442,6776,10656
stage_0147,423,752,6776,10966
stage_0147,424,410,6777,10624
stage_0147,425,172,6778,10386
stage_0147,425,295,6778,10509
stage_0147,425,740,6778,10954
stage_0147,426,375,6779,10589
stage_0147,426,401,6779,10615
stage_0147,427,136,6780,10350
stage_0147,428,640,6781,10854
stage_0147,429,149,6782,10363
stage_0147,431,534,6784,10748
stage_0147,431,590,6784,10804
stage_0147,432,132,6785,10346
stage_0147,432,140,6785,10354
stage_0147,433,442,6786,10656
stage_0147,433,539,6786,10753
stage_0147,434,866,6787,11080
stage_0147,434,896,6787,11110
stage_0147,435,342,6788,10556
stage_0147,435,372,6788,10586
stage_0147,437,368,6790,10582
stage_0147,437,554,6790,10768
stage_0147,437,635,6790,10849
stage_0147,437,689,6790,10903
stage_0147,437,756,6790,10970
stage_0147,438,580,6791,10794
stage_0147,438,726,6791,10940
stage_0147,441,110,6794,10324
stage_0147,442,339,6795,10553
stage_0147,443,692,6796,10906
stage_0147,444,83,6797,10297
stage_0147,445,100,6798,10314
stage_0147,445,366,6798,10580
stage_0147,445,589,6798,10803
stage_0147,447,259,6800,10473
stage_0147,447,375,6800,10589
stage_0147,447,762,6800,10976
stage_0147,448,736,6801,10950
stage_0147,450,367,6803,10581
stage_0147,450,374,6803,10588
stage_0147,451,4,6804,10218
stage_0147,451,98,6804,10312
stage_0147,451,334,6804,10548
stage_0147,451,340,6804,10554
stage_0147,451,595,6804,10809
stage_0147,452,255,6805,10469
stage_0147,452,493,6805,10707
stage_0147,452,582,6805,10796
stage_0147,453,383,6806,10597
stage_0147,453,472,6806,10686
stage_0147,455,495,6808,10709
stage_0147,457,578,6810,10792
stage_0147,459,842,6812,11056
stage_0147,460,339,6813,10553
stage_0147,461,764,6814,10978
stage_0147,462,381,6815,10595
stage_0147,462,731,6815,10945
stage_0147,462,741,6815,10955
stage_0147,463,31,6816,10245
stage_0147,463,546,6816,10760
stage_0147,464,259,6817,10473
stage_0147,464,722,6817,10936
stage_0147,466,766,6819,10980
stage_0147,466,781,6819,10995
stage_0147,469,276,6822,10490
stage_0147,469,718,6822,10932
stage_0147,470,286,6823,10500
stage_0147,471,198,6824,10412
stage_0147,471,278,6824,10492
stage_0147,471,691,6824,10905
stage_0147,472,530,6825,10744
stage_0147,475,541,6828,10755
stage_0147,475,667,6828,10881
stage_0147,476,317,6829,10531
stage_0147,477,445,6830,10659
stage_0147,478,102,6831,10316
stage_0147,478,266,6831,10480
stage_0147,478,375,6831,10589
stage_0147,478,454,6831,10668
stage_0147,479,275,6832,10489
stage_0147,479,284,6832,10498
stage_0147,479,526,6832,10740
stage_0147,480,81,6833,10295
stage_0147,480,303,6833,10517
stage_0147,480,449,6833,10663
stage_0147,480,671,6833,10885
stage_0147,481,264,6834,10478
stage_0147,481,371,6834,10585
stage_0147,481,517,6834,10731
stage_0147,481,638,6834,10852
stage_0147,482,289,6835,10503
stage_0147,484,619,6837,10833
stage_0147,485,296,6838,10510
stage_0147,485,329,6838,10543
stage_0147,485,465,6838,10679
stage_0147,485,513,6838,10727
stage_0147,486,259,6839,10473
stage_0147,486,305,6839,10519
stage_0147,486,444,6839,10658
stage_0147,486,527,6839,10741
stage_0147,486,699,6839,10913
stage_0147,487,322,6840,10536
stage_0147,488,140,6841,10354
stage_0147,488,306,6841,10520
stage_0147,488,341,6841,10555
stage_0147,488,669,6841,10883
stage_0147,490,474,6843,10688
stage_0147,492,278,6845,10492
stage_0147,492,336,6845,10550
stage_0147,493,286,6846,10500
stage_0147,494,51,6847,10265
stage_0147,494,446,6847,10660
stage_0147,495,301,6848,10515
stage_0147,495,465,6848,10679
stage_0147,495,688,6848,10902
stage_0147,496,292,6849,10506
stage_0147,497,436,6850,10650
stage_0147,497,637,6850,10851
stage_0147,498,125,6851,10339
stage_0147,498,330,6851,10544
stage_0147,499,228,6852,10442
stage_0147,499,473,6852,10687
stage_0147,499,800,6852,11014
stage_0147,500,445,6853,10659
stage_0147,502,249,6855,10463
stage_0147,502,427,6855,10641
stage_0147,502,446,6855,10660
stage_0147,502,637,6855,10851
stage_0147,503,444,6856,10658
stage_0147,503,536,6856,10750
stage_0147,504,252,6857,10466
stage_0147,504,687,6857,10901
stage_0147,505,300,6858,10514
stage_0147,505,419,6858,10633
stage_0147,506,436,6859,10650
stage_0147,508,275,6861,10489
stage_0147,508,690,6861,10904
stage_0147,510,124,6863,10338
stage_0147,510,642,6863,10856
stage_0147,511,236,6864,10450
stage_0147,511,245,6864,10459
stage_0147,511,309,6864,10523
stage_0147,512,314,6865,10528
stage_0147,512,323,6865,10537
stage_0147,512,411,6865,10625
stage_0147,512,443,6865,10657
stage_0147,512,639,6865,10853
stage_0147,513,306,6866,10520
stage_0147,513,427,6866,10641
stage_0147,514,254,6867,10468
stage_0147,514,297,6867,10511
stage_0147,514,420,6867,10634
stage_0147,515,433,6868,10647
stage_0147,515,439,6868,10653
stage_0147,515,457,6868,10671
stage_0147,516,422,6869,10636
stage_0147,517,88,6870,10302
stage_0147,517,225,6870,10439
stage_0147,518,295,6871,10509
stage_0147,519,141,6872,10355
stage_0147,519,145,6872,10359
stage_0147,519,647,6872,10861
stage_0147,520,244,6873,10458
stage_0147,520,448,6873,10662
stage_0147,520,459,6873,10673
stage_0147,520,638,6873,10852
stage_0147,521,413,6874,10627
stage_0147,522,258,6875,10472
stage_0147,522,435,6875,10649
stage_0147,522,449,6875,10663
stage_0147,523,289,6876,10503
stage_0147,523,426,6876,10640
stage_0147,524,144,6877,10358
stage_0147,524,259,6877,10473
stage_0147,524,280,6877,10494
stage_0147,526,634,6879,10848
stage_0147,529,445,6882,10659
stage_0147,530,250,6883,10464
stage_0147,531,441,6884,10655
stage_0147,531,809,6884,11023
stage_0147,532,140,6885,10354
stage_0147,532,426,6885,10640
stage_0147,532,553,6885,10767
stage_0147,533,219,6886,10433
stage_0147,533,381,6886,10595
stage_0147,534,264,6887,10478
stage_0147,534,637,6887,10851
stage_0147,535,641,6888,10855
stage_0147,536,554,6889,10768
stage_0147,536,823,6889,11037
stage_0147,537,384,6890,10598
stage_0147,537,447,6890,10661
stage_0147,539,264,6892,10478
stage_0147,539,643,6892,10857
stage_0147,540,234,6893,10448
stage_0147,540,573,6893,10787
stage_0147,540,600,6893,10814
stage_0147,541,442,6894,10656
stage_0147,542,116,6895,10330
stage_0147,543,692,6896,10906
stage_0147,544,588,6897,10802
stage_0147,545,508,6898,10722
stage_0147,547,616,6900,10830
stage_0147,548,122,6901,10336
stage_0147,548,234,6901,10448
stage_0147,548,601,6901,10815
stage_0147,548,603,6901,10817
stage_0147,551,798,6904,11012
stage_0147,552,111,6905,10325
stage_0147,552,519,6905,10733
stage_0147,552,667,6905,10881
stage_0147,553,229,6906,10443
stage_0147,553,277,6906,10491
stage_0147,554,618,6907,10832
stage_0147,556,647,6909,10861
stage_0147,557,235,6910,10449
stage_0147,559,117,6912,10331
stage_0147,559,620,6912,10834
stage_0147,560,179,6913,10393
stage_0147,560,384,6913,10598
stage_0147,561,162,6914,10376
stage_0147,561,180,6914,10394
stage_0147,561,613,6914,10827
stage_0147,562,387,6915,10601
stage_0147,562,483,6915,10697
stage_0147,562,564,6915,10778
stage_0147,564,148,6917,10362
stage_0147,564,171,6917,10385
stage_0147,564,549,6917,10763
stage_0147,564,814,6917,11028
stage_0147,565,561,6918,10775
stage_0147,566,196,6919,10410
stage_0147,566,604,6919,10818
stage_0147,566,655,6919,10869
stage_0147,568,150,6921,10364
stage_0147,568,551,6921,10765
stage_0147,568,595,6921,10809
stage_0147,568,679,6921,10893
stage_0147,568,718,6921,10932
stage_0147,568,751,6921,10965
stage_0147,568,755,6921,10969
stage_0147,569,192,6922,10406
stage_0147,570,113,6923,10327
stage_0147,570,570,6923,10784
stage_0147,571,186,6924,10400
stage_0147,571,791,6924,11005
stage_0147,573,176,6926,10390
stage_0147,573,466,6926,10680
stage_0147,575,225,6928,10439
stage_0147,576,173,6929,10387
stage_0147,577,132,6930,10346
stage_0147,579,364,6932,10578
stage_0147,580,182,6933,10396
stage_0147,580,394,6933,10608
stage_0147,580,611,6933,10825
stage_0147,582,227,6935,10441
stage_0147,582,797,6935,11011
stage_0147,583,354,6936,10568
stage_0147,584,130,6937,10344
stage_0147,584,363,6937,10577
stage_0147,585,63,6938,10277
stage_0147,585,638,6938,10852
stage_0147,586,268,6939,10482
stage_0147,586,345,6939,10559
