filename,locX,locY,globalX,globalY
stage_0120,13,223,5109,10437
stage_0120,22,228,5118,10442
stage_0120,27,236,5123,10450
stage_0120,33,195,5129,10409
stage_0120,33,250,5129,10464
stage_0120,33,265,5129,10479
stage_0120,40,277,5136,10491
stage_0120,54,273,5150,10487
stage_0120,57,70,5153,10284
stage_0120,66,275,5162,10489
stage_0120,95,409,5191,10623
stage_0120,118,87,5214,10301
stage_0120,128,393,5224,10607
stage_0120,139,39,5235,10253
stage_0120,156,432,5252,10646
stage_0120,157,208,5253,10422
stage_0120,216,557,5312,10771
stage_0120,223,58,5319,10272
stage_0120,233,406,5329,10620
stage_0120,238,413,5334,10627
stage_0120,240,394,5336,10608
stage_0120,243,567,5339,10781
stage_0120,259,573,5355,10787
stage_0120,341,327,5437,10541
stage_0120,343,391,5439,10605
stage_0120,380,115,5476,10329
stage_0120,394,729,5490,10943
stage_0120,439,43,5535,10257
stage_0120,462,171,5558,10385
stage_0120,465,362,5561,10576
stage_0120,466,175,5562,10389
stage_0120,474,138,5570,10352
stage_0120,482,83,5578,10297
stage_0120,489,130,5585,10344
stage_0120,523,174,5619,10388
stage_0120,528,122,5624,10336
stage_0120,587,85,5683,10299
stage_0120,617,120,5713,10334
stage_0120,656,129,5752,10343
stage_0120,795,834,5891,11048
stage_0120,815,812,5911,11026
stage_0120,817,167,5913,10381
stage_0120,873,201,5969,10415
stage_0120,880,393,5976,10607
stage_0120,1180,42,6276,10256
stage_0120,1222,52,6318,10266
stage_0120,1240,22,6336,10236
stage_0126,93,38,5189,15796
stage_0126,99,57,5195,15815
stage_0126,138,786,5234,16544
stage_0200,147,250,9014,9540
stage_0200,173,850,9040,10140
stage_0200,249,918,9116,10208
stage_0200,442,550,9309,9840
stage_0200,454,539,9321,9829
stage_0200,470,558,9337,9848
stage_0200,479,625,9346,9915
stage_0200,495,545,9362,9835
stage_0200,504,530,9371,9820
stage_0200,510,522,9377,9812
stage_0200,526,548,9393,9838
stage_0200,534,519,9401,9809
stage_0200,537,579,9404,9869
stage_0200,583,594,9450,9884
stage_0200,827,431,9694,9721
stage_0200,1158,617,10025,9907
stage_0229,713,435,10837,11573
stage_0229,1061,523,11185,11661
stage_0229,1070,544,11194,11682
stage_0229,1081,601,11205,11739
stage_0229,1168,595,11292,11733
stage_0229,1184,525,11308,11663
stage_0229,1211,516,11335,11654
stage_0173,197,323,7807,9613
stage_0173,306,675,7916,9965
stage_0173,403,793,8013,10083
stage_0173,422,229,8032,9519
stage_0173,426,818,8036,10108
stage_0173,673,702,8283,9992
stage_0173,684,317,8294,9607
stage_0173,1016,917,8626,10207
stage_0144,413,7,6766,7449
stage_0227,22,246,10146,9536
stage_0227,35,474,10159,9764
stage_0227,81,613,10205,9903
stage_0227,133,693,10257,9983
stage_0227,149,750,10273,10040
stage_0227,263,637,10387,9927
stage_0227,269,701,10393,9991
stage_0227,284,745,10408,10035
stage_0227,292,770,10416,10060
stage_0227,339,795,10463,10085
stage_0227,413,650,10537,9940
stage_0227,1023,568,11147,9858
stage_0124,1,40,5097,13950
stage_0124,62,253,5158,14163
stage_0124,169,682,5265,14592
stage_0124,204,604,5300,14514
stage_0124,229,688,5325,14598
stage_0124,305,237,5401,14147
stage_0127,704,237,5800,16919
stage_0127,842,240,5938,16922
stage_0127,867,72,5963,16754
stage_0127,884,295,5980,16977
stage_0127,894,105,5990,16787
stage_0127,902,102,5998,16784
stage_0127,906,183,6002,16865
stage_0127,923,85,6019,16767
stage_0127,924,664,6020,17346
stage_0127,925,99,6021,16781
stage_0127,929,148,6025,16830
stage_0127,941,246,6037,16928
stage_0127,946,131,6042,16813
stage_0127,946,526,6042,17208
stage_0127,951,450,6047,17132
stage_0127,952,585,6048,17267
stage_0127,954,99,6050,16781
stage_0127,960,488,6056,17170
stage_0127,970,559,6066,17241
stage_0127,975,149,6071,16831
stage_0127,976,73,6072,16755
stage_0127,984,122,6080,16804
stage_0127,991,493,6087,17175
stage_0127,999,109,6095,16791
stage_0127,999,134,6095,16816
stage_0127,999,484,6095,17166
stage_0127,1015,117,6111,16799
stage_0127,1025,120,6121,16802
stage_0127,1053,555,6149,17237
stage_0127,1200,885,6296,17567
stage_0127,1247,695,6343,17377
stage_0127,1249,898,6345,17580
stage_0208,138,793,9005,17475
stage_0208,412,840,9279,17522
stage_0208,609,830,9476,17512
stage_0208,643,763,9510,17445
stage_0208,676,808,9543,17490
stage_0208,702,916,9569,17598
stage_0208,733,913,9600,17595
stage_0208,1013,573,9880,17255
stage_0208,1032,783,9899,17465
stage_0208,1234,901,10101,17583
stage_0208,1252,858,10119,17540
stage_0206,683,882,9550,15716
stage_0206,823,661,9690,15495
stage_0206,1023,12,9890,14846
stage_0206,1214,891,10081,15725
stage_0206,1229,880,10096,15714
stage_0206,1249,844,10116,15678
stage_0206,1253,582,10120,15416
stage_0097,1210,167,5049,14077
stage_0097,1254,34,5093,13944
stage_0095,1241,860,5080,12922
stage_0232,180,917,10304,14827
stage_0232,659,640,10783,14550
stage_0232,695,660,10819,14570
stage_0232,706,608,10830,14518
stage_0232,733,584,10857,14494
stage_0232,749,575,10873,14485
stage_0232,763,534,10887,14444
stage_0232,820,478,10944,14388
stage_0232,870,539,10994,14449
stage_0232,891,551,11015,14461
stage_0232,960,496,11084,14406
stage_0232,975,125,11099,14035
stage_0232,998,148,11122,14058
stage_0232,1002,164,11126,14074
stage_0232,1015,111,11139,14021
stage_0232,1124,108,11248,14018
stage_0096,634,356,4473,13342
stage_0096,706,794,4545,13780
stage_0096,755,348,4594,13334
stage_0096,925,392,4764,13378
stage_0096,959,650,4798,13636
stage_0096,964,309,4803,13295
stage_0096,968,648,4807,13634
stage_0096,988,297,4827,13283
stage_0096,995,259,4834,13245
stage_0096,1087,324,4926,13310
stage_0096,1091,99,4930,13085
stage_0096,1111,182,4950,13168
stage_0096,1130,341,4969,13327
stage_0096,1139,255,4978,13241
stage_0096,1141,175,4980,13161
stage_0096,1144,372,4983,13358
stage_0096,1145,270,4984,13256
stage_0096,1149,93,4988,13079
stage_0096,1156,251,4995,13237
stage_0096,1169,348,5008,13334
stage_0096,1171,201,5010,13187
stage_0096,1193,165,5032,13151
stage_0096,1243,326,5082,13312
stage_0233,26,914,10150,15748
stage_0233,28,781,10152,15615
stage_0233,50,757,10174,15591
stage_0233,54,794,10178,15628
stage_0233,150,623,10274,15457
stage_0233,163,375,10287,15209
stage_0233,166,57,10290,14891
stage_0233,175,38,10299,14872
stage_0233,180,6,10304,14840
stage_0233,181,34,10305,14868
stage_0233,182,72,10306,14906
stage_0233,182,355,10306,15189
stage_0233,190,334,10314,15168
stage_0233,192,345,10316,15179
stage_0233,195,384,10319,15218
stage_0233,210,553,10334,15387
stage_0233,214,364,10338,15198
stage_0233,227,551,10351,15385
stage_0233,228,489,10352,15323
stage_0233,264,442,10388,15276
stage_0233,284,486,10408,15320
stage_0233,306,442,10430,15276
stage_0233,453,641,10577,15475
stage_0233,568,212,10692,15046
stage_0233,788,272,10912,15106
stage_0233,901,850,11025,15684
stage_0233,993,920,11117,15754
stage_0233,1066,830,11190,15664
stage_0122,109,612,5205,12674
stage_0122,186,695,5282,12757
stage_0122,211,260,5307,12322
stage_0122,280,875,5376,12937
stage_0122,342,773,5438,12835
stage_0122,345,795,5441,12857
stage_0122,418,868,5514,12930
stage_0122,427,783,5523,12845
stage_0180,8,492,7618,16250
stage_0180,47,517,7657,16275
stage_0180,63,501,7673,16259
stage_0180,75,56,7685,15814
stage_0212,1213,395,10080,20773
stage_0182,59,405,7669,18011
stage_0182,69,153,7679,17759
stage_0182,132,538,7742,18144
stage_0182,142,534,7752,18140
stage_0182,187,139,7797,17745
stage_0182,240,879,7850,18485
stage_0182,769,50,8379,17656
stage_0182,828,9,8438,17615
stage_0210,181,195,9048,18725
stage_0210,234,187,9101,18717
stage_0210,284,186,9151,18716
stage_0210,331,174,9198,18704
stage_0210,417,840,9284,19370
stage_0178,1202,481,8812,14391
stage_0178,1223,590,8833,14500
stage_0259,38,472,11419,14382
stage_0259,53,470,11434,14380
stage_0259,86,507,11467,14417
stage_0259,395,582,11776,14492
stage_0259,490,545,11871,14455
stage_0259,556,825,11937,14735
stage_0259,577,689,11958,14599
stage_0259,635,448,12016,14358
stage_0259,658,392,12039,14302
stage_0259,699,393,12080,14303
stage_0259,736,619,12117,14529
stage_0259,763,565,12144,14475
stage_0259,819,540,12200,14450
stage_0259,860,555,12241,14465
stage_0259,871,419,12252,14329
stage_0259,882,484,12263,14394
stage_0259,900,578,12281,14488
stage_0259,910,526,12291,14436
stage_0259,922,594,12303,14504
stage_0259,933,643,12314,14553
stage_0259,944,634,12325,14544
stage_0259,1061,541,12442,14451
stage_0259,1120,253,12501,14163
stage_0259,1129,260,12510,14170
stage_0259,1163,266,12544,14176
stage_0259,1198,323,12579,14233
stage_0259,1220,367,12601,14277
stage_0254,84,544,11465,9834
stage_0230,982,258,11106,12320
stage_0230,1178,901,11302,12963
stage_0230,1202,878,11326,12940
stage_0230,1204,858,11328,12920
stage_0230,1210,902,11334,12964
stage_0230,1219,862,11343,12924
stage_0230,1222,848,11346,12910
stage_0230,1244,872,11368,12934
stage_0230,1248,900,11372,12962
stage_0288,412,704,13050,16462
stage_0288,458,126,13096,15884
stage_0288,474,152,13112,15910
stage_0288,515,83,13153,15841
stage_0288,524,322,13162,16080
stage_0288,539,117,13177,15875
stage_0288,543,155,13181,15913
stage_0288,543,184,13181,15942
stage_0288,565,250,13203,16008
stage_0288,568,128,13206,15886
stage_0288,665,157,13303,15915
stage_0288,687,258,13325,16016
stage_0288,693,582,13331,16340
stage_0288,728,439,13366,16197
stage_0288,808,488,13446,16246
stage_0288,832,466,13470,16224
stage_0288,873,895,13511,16653
stage_0288,953,600,13591,16358
stage_0288,1091,563,13729,16321
stage_0288,1097,685,13735,16443
stage_0262,18,312,11399,16994
stage_0262,42,333,11423,17015
stage_0262,47,433,11428,17115
stage_0262,48,392,11429,17074
stage_0262,68,326,11449,17008
stage_0262,139,477,11520,17159
stage_0262,140,587,11521,17269
stage_0262,143,540,11524,17222
stage_0262,315,10,11696,16692
stage_0262,408,501,11789,17183
stage_0262,451,570,11832,17252
stage_0262,466,579,11847,17261
stage_0262,911,512,12292,17194
stage_0262,934,483,12315,17165
stage_0262,948,401,12329,17083
stage_0262,948,524,12329,17206
stage_0262,967,517,12348,17199
stage_0262,989,522,12370,17204
stage_0262,1114,614,12495,17296
stage_0262,1172,430,12553,17112
stage_0264,8,717,11389,19247
stage_0264,111,482,11492,19012
stage_0264,172,561,11553,19091
stage_0264,181,505,11562,19035
stage_0264,195,562,11576,19092
stage_0264,310,171,11691,18701
stage_0264,456,801,11837,19331
stage_0264,501,347,11882,18877
stage_0264,552,428,11933,18958
stage_0264,581,755,11962,19285
stage_0264,753,848,12134,19378
stage_0260,681,283,12062,15117
stage_0260,1077,697,12458,15531
stage_0260,1096,562,12477,15396
stage_0260,1156,604,12537,15438
stage_0260,1172,563,12553,15397
stage_0255,83,652,11464,10866
stage_0255,111,738,11492,10952
stage_0255,441,824,11822,11038
stage_0255,443,138,11824,10352
stage_0255,446,843,11827,11057
stage_0255,668,118,12049,10332
stage_0255,937,354,12318,10568
stage_0236,408,881,10532,18487
stage_0236,420,270,10544,17876
stage_0236,430,189,10554,17795
stage_0236,530,601,10654,18207
stage_0236,538,611,10662,18217
stage_0236,554,541,10678,18147
stage_0236,560,525,10684,18131
stage_0236,605,154,10729,17760
stage_0236,654,470,10778,18076
stage_0236,658,295,10782,17901
stage_0236,669,287,10793,17893
stage_0236,670,202,10794,17808
stage_0236,703,525,10827,18131
stage_0236,718,529,10842,18135
stage_0236,1011,445,11135,18051
stage_0236,1038,459,11162,18065
stage_0236,1079,722,11203,18328
stage_0236,1194,527,11318,18133
stage_0236,1239,520,11363,18126
stage_0236,1245,459,11369,18065
stage_0228,800,844,10924,11058
stage_0228,838,852,10962,11066
stage_0228,933,828,11057,11042
stage_0256,22,545,11403,11683
stage_0256,27,478,11408,11616
stage_0256,400,177,11781,11315
stage_0256,446,33,11827,11171
stage_0256,469,201,11850,11339
stage_0256,488,316,11869,11454
stage_0256,494,350,11875,11488
stage_0256,504,338,11885,11476
stage_0256,545,395,11926,11533
stage_0256,564,709,11945,11847
stage_0256,596,622,11977,11760
stage_0256,995,410,12376,11548
stage_0256,1129,715,12510,11853
stage_0234,10,347,10134,16105
stage_0234,30,490,10154,16248
stage_0234,180,634,10304,16392
stage_0234,198,7,10322,15765
stage_0234,205,893,10329,16651
stage_0234,278,437,10402,16195
stage_0234,286,300,10410,16058
stage_0234,367,317,10491,16075
stage_0234,377,378,10501,16136
stage_0234,392,371,10516,16129
stage_0234,541,55,10665,15813
stage_0234,845,41,10969,15799
stage_0234,887,51,11011,15809
stage_0234,985,5,11109,15763
stage_0234,1216,97,11340,15855
stage_0207,640,92,9507,15850
stage_0207,871,639,9738,16397
stage_0207,1178,410,10045,16168
stage_0207,1220,393,10087,16151
stage_0286,252,577,12890,14487
stage_0286,264,684,12902,14594
stage_0286,276,601,12914,14511
stage_0286,292,629,12930,14539
stage_0286,800,716,13438,14626
stage_0286,894,595,13532,14505
stage_0286,913,722,13551,14632
stage_0286,921,745,13559,14655
stage_0286,933,485,13571,14395
stage_0286,1016,383,13654,14293
stage_0286,1027,332,13665,14242
stage_0286,1052,291,13690,14201
stage_0286,1061,268,13699,14178
stage_0286,1066,279,13704,14189
stage_0235,189,12,10313,16694
stage_0235,222,439,10346,17121
stage_0235,280,463,10404,17145
stage_0235,953,523,11077,17205
stage_0235,1066,33,11190,16715
stage_0235,1097,93,11221,16775
stage_0209,20,466,8887,18072
stage_0209,86,327,8953,17933
stage_0209,120,493,8987,18099
stage_0209,156,149,9023,17755
stage_0209,172,115,9039,17721
stage_0209,205,237,9072,17843
stage_0209,232,732,9099,18338
stage_0209,285,41,9152,17647
stage_0209,398,269,9265,17875
stage_0209,601,805,9468,18411
stage_0209,701,11,9568,17617
stage_0209,737,7,9604,17613
stage_0209,908,183,9775,17789
stage_0209,988,73,9855,17679
stage_0209,1024,86,9891,17692
stage_0294,247,477,12885,21779
stage_0294,251,510,12889,21812
stage_0294,314,477,12952,21779
stage_0265,1092,723,12473,20177
stage_0265,1108,708,12489,20162
stage_0312,15,510,13910,13496
stage_0312,86,479,13981,13465
stage_0312,111,432,14006,13418
stage_0312,130,523,14025,13509
stage_0312,300,720,14195,13706
stage_0238,910,550,11034,20004
stage_0238,966,617,11090,20071
stage_0238,973,542,11097,19996
stage_0238,988,537,11112,19991
stage_0237,215,513,10339,19043
stage_0237,749,327,10873,18857
stage_0261,36,384,11417,16142
stage_0261,42,467,11423,16225
stage_0261,46,414,11427,16172
stage_0261,57,477,11438,16235
stage_0261,63,217,11444,15975
stage_0261,77,267,11458,16025
stage_0261,88,411,11469,16169
stage_0261,98,371,11479,16129
stage_0261,128,391,11509,16149
stage_0261,135,376,11516,16134
stage_0261,141,364,11522,16122
stage_0261,155,370,11536,16128
stage_0261,238,336,11619,16094
stage_0261,247,270,11628,16028
stage_0261,279,279,11660,16037
stage_0261,294,503,11675,16261
stage_0261,320,164,11701,15922
stage_0261,349,532,11730,16290
stage_0261,362,134,11743,15892
stage_0261,366,529,11747,16287
stage_0261,386,521,11767,16279
stage_0285,90,545,12728,13531
stage_0285,156,438,12794,13424
stage_0285,182,519,12820,13505
stage_0285,199,606,12837,13592
stage_0285,208,508,12846,13494
stage_0285,560,389,13198,13375
stage_0285,635,42,13273,13028
stage_0285,648,29,13286,13015
stage_0285,688,133,13326,13119
stage_0289,5,492,12643,17174
stage_0289,7,468,12645,17150
stage_0289,87,503,12725,17185
stage_0289,116,429,12754,17111
stage_0289,121,490,12759,17172
stage_0289,130,476,12768,17158
stage_0289,160,482,12798,17164
stage_0289,349,410,12987,17092
stage_0289,473,137,13111,16819
stage_0289,508,417,13146,17099
stage_0289,521,423,13159,17105
stage_0289,539,309,13177,16991
stage_0289,1230,801,13868,17483
stage_0266,61,909,11442,21287
stage_0266,450,594,11831,20972
stage_0152,228,260,6581,15094
stage_0152,371,381,6724,15215
stage_0287,23,218,12661,15052
stage_0287,406,129,13044,14963
stage_0287,508,147,13146,14981
stage_0287,529,156,13167,14990
stage_0287,564,638,13202,15472
stage_0287,839,323,13477,15157
stage_0287,855,335,13493,15169
stage_0287,869,317,13507,15151
stage_0287,976,315,13614,15149
stage_0287,999,320,13637,15154
stage_0287,1050,335,13688,15169
stage_0287,1064,333,13702,15167
stage_0287,1091,325,13729,15159
stage_0203,931,82,9798,12144
stage_0203,937,137,9804,12199
stage_0293,229,797,12867,21175
stage_0293,553,686,13191,21064
stage_0267,765,436,12146,21738
stage_0267,1040,803,12421,22105
stage_0267,1049,672,12430,21974
stage_0267,1064,866,12445,22168
stage_0267,1097,658,12478,21960
stage_0267,1109,615,12490,21917
stage_0267,1129,664,12510,21966
stage_0267,1132,621,12513,21923
stage_0267,1143,550,12524,21852
stage_0267,1217,356,12598,21658
stage_0263,11,897,11392,18503
stage_0263,12,857,11393,18463
stage_0263,33,886,11414,18492
stage_0263,49,888,11430,18494
stage_0263,78,893,11459,18499
stage_0263,112,871,11493,18477
stage_0263,126,918,11507,18524
stage_0263,146,477,11527,18083
stage_0263,1039,810,12420,18416
stage_0263,1121,893,12502,18499
stage_0263,1206,827,12587,18433
stage_0263,1242,822,12623,18428
stage_0258,29,614,11410,13600
stage_0258,34,857,11415,13843
stage_0258,40,803,11421,13789
stage_0258,94,593,11475,13579
stage_0258,94,847,11475,13833
stage_0258,113,855,11494,13841
stage_0258,121,658,11502,13644
stage_0258,125,685,11506,13671
stage_0258,174,911,11555,13897
stage_0258,363,659,11744,13645
stage_0258,465,584,11846,13570
stage_0258,511,628,11892,13614
stage_0258,562,607,11943,13593
stage_0258,1020,920,12401,13906
stage_0258,1134,704,12515,13690
stage_0258,1157,155,12538,13141
stage_0258,1169,144,12550,13130
stage_0257,7,897,11388,12959
stage_0257,660,562,12041,12624
stage_0257,1137,252,12518,12314
stage_0284,115,778,12753,12840
stage_0284,142,839,12780,12901
stage_0284,162,601,12800,12663
stage_0284,186,742,12824,12804
stage_0284,195,515,12833,12577
stage_0284,247,767,12885,12829
stage_0284,278,598,12916,12660
stage_0284,399,279,13037,12341
stage_0292,67,770,12705,20224
stage_0292,127,95,12765,19549
stage_0292,135,4,12773,19458
stage_0211,677,37,9544,19491
stage_0211,724,71,9591,19525
stage_0211,977,43,9844,19497
stage_0183,260,72,7870,18602
stage_0183,303,22,7913,18552
stage_0183,792,436,8402,18966
stage_0183,794,47,8404,18577
stage_0205,56,330,8923,14240
stage_0205,73,520,8940,14430
stage_0205,85,361,8952,14271
stage_0205,113,560,8980,14470
stage_0205,117,710,8984,14620
stage_0205,172,824,9039,14734
stage_0205,219,811,9086,14721
stage_0205,260,835,9127,14745
stage_0205,1065,847,9932,14757
stage_0290,9,837,12647,18443
stage_0290,55,810,12693,18416
stage_0290,74,849,12712,18455
stage_0290,91,861,12729,18467
stage_0290,109,816,12747,18422
stage_0290,136,161,12774,17767
stage_0290,214,89,12852,17695
stage_0290,294,17,12932,17623
stage_0290,297,46,12935,17652
stage_0290,318,79,12956,17685
stage_0290,383,768,13021,18374
stage_0290,388,746,13026,18352
stage_0290,401,732,13039,18338
stage_0290,667,702,13305,18308
stage_0290,1219,124,13857,17730
stage_0291,11,743,12649,19273
stage_0291,44,394,12682,18924
stage_0291,74,585,12712,19115
stage_0291,85,414,12723,18944
stage_0291,86,398,12724,18928
stage_0291,99,411,12737,18941
stage_0291,99,815,12737,19345
stage_0291,111,701,12749,19231
stage_0291,117,920,12755,19450
stage_0291,125,477,12763,19007
stage_0291,133,510,12771,19040
stage_0291,136,424,12774,18954
stage_0291,171,788,12809,19318
stage_0291,183,494,12821,19024
stage_0291,196,535,12834,19065
stage_0291,207,456,12845,18986
stage_0291,626,772,13264,19302
stage_0313,34,195,13929,14105
